trade_id,date,ticker,company_name,sector,exchange,currency,open,high,low,close,volume,trade_type,trade_price,quantity,trade_value,ma_7,ma_30,rsi,trader_id,broker,commission,net_value,Month,Quarter,Year
TRD-119889,18-01-2023,MSFT,Microsoft Corporation,Technology,LSE,GBP,733.37,743.29,716.18,741.51,3461367,SELL,199.2,147,106964.55,745.75,745.11,31.02,TRD1002,Robinhood,106.96,106857.59,1,1,2023
TRD-119908,18-01-2023,META,Meta Platforms,Technology,NYSE,USD,542.11,545.46,530.77,538.56,10518280,SELL,531.96,96,51068.16,536.94,544.87,67.41,TRD1067,Vanguard,51.07,51017.09,1,1,2023
TRD-120873,18-01-2023,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,184.12,185.57,179.81,182.67,9061527,BUY,182.63,96,62094.2,180.55,188.91,41.78,TRD1010,Goldman Sachs,62.09,62032.11,1,1,2023
TRD-119885,18-01-2023,GOOGL,Alphabet Inc.,Consumer Defensive,NASDAQ,USD,117.67,117.78,115.3,115.34,1062003,SELL,116.38,342,39801.96,116.43,117.99,31.75,TRD1044,Vanguard,39.8,39762.16,1,1,2023
TRD-119916,18-01-2023,DIS,Walt Disney Co.,Energy,LSE,USD,79.77,80.16,79.38,79.46,3539639,SELL,545.22,457,36454.89,79.82,81.79,50.87,TRD1023,Schwab,36.45,36418.44,1,1,2023
TRD-119955,19-01-2023,BAC,Bank of America,Financial,NASDAQ,USD,65.99,66.64,65.31,65.48,2348412,SELL,66.33,53,32966.01,65.6,65.78,26.07,TRD1072,Goldman Sachs,32.97,32933.04,1,1,2023
TRD-131738,19-01-2023,DIS,Walt Disney Co.,Communication,LSE,USD,129.92,130.63,127.04,127.86,4401290,SELL,130.52,408,53252.16,128.17,128.08,62.27,TRD1048,Morgan Stanley,53.25,53198.91,1,1,2023
TRD-119960,19-01-2023,PFE,Pfizer Inc.,Healthcare,NYSE,CAD,24.52,24.61,24.14,24.29,1538557,BUY,24.51,231,4117.68,24.45,25.13,50.57,TRD1008,Morgan Stanley,4.12,4113.56,1,1,2023
TRD-119957,19-01-2023,BAC,Bank of America,Financial,NYSE,CAD,65.99,66.64,65.31,65.48,2348412,SELL,65.63,474,31108.62,79.87,77.58,47.47,TRD1070,Fidelity,31.11,31077.51,1,1,2023
TRD-119940,19-01-2023,XOM,Exxon Mobil,Consumer Cyclical,NYSE,USD,105.59,106.77,104.47,105.25,953702,BUY,105.18,121,12726.78,106.15,103.61,65.59,TRD1021,Goldman Sachs,12.73,12714.05,1,1,2023
TRD-119993,20-01-2023,DIS,Walt Disney Co.,Communication,NYSE,GBP,78.54,79.93,78.54,94.95,895573,BUY,79.9,389,31081.1,93.06,81.16,56.39,TRD1018,Morgan Stanley,31.08,31050.02,1,1,2023
TRD-119967,20-01-2023,AMZN,Amazon.com Inc.,Technology,TSX,USD,139.61,139.77,137.14,138.34,3902329,SELL,138.55,268,37131.4,110.32,112.64,43.35,TRD1031,JP Morgan,37.13,37094.27,1,1,2023
TRD-119986,20-01-2023,META,Meta Platforms,Technology,TSX,CAD,552.62,552.88,535.36,536.39,2822453,SELL,544.33,120,65319.6,535.76,38.54,48.15,TRD1024,Robinhood,65.32,65254.28,1,1,2023
TRD-135753,20-01-2023,DIS,Walt Disney Co.,Communication,TSX,CAD,110.82,113.89,108.92,111.89,1065184,SELL,111.14,7,777.98,113.39,111.88,57,TRD1041,JP Morgan,0.78,777.2,1,1,2023
TRD-123537,20-01-2023,JNJ,Johnson & Johnson,Communication,NYSE,USD,199.43,206.39,197.84,204.56,4068604,SELL,199.82,7,58747.08,201.73,198.11,64.96,TRD1067,JP Morgan,58.75,58688.33,1,1,2023
TRD-136315,20-01-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,21.76,21.84,20.93,21.52,3989595,SELL,20.94,362,7580.28,21.2,21.84,68.99,TRD1044,Fidelity,7.58,7572.7,1,1,2023
TRD-119976,20-01-2023,XOM,Exxon Mobil,Energy,NASDAQ,USD,105.36,105.82,104.1,153.16,803887,BUY,154.53,407,43028.04,105.31,105.25,34.72,TRD1055,Robinhood,43.03,42985.01,1,1,2023
TRD-119969,20-01-2023,TSLA,Tesla Inc.,Automotive,TSX,GBP,380.5,381.37,376.37,378.12,27052457,BUY,379.78,488,185332.64,379.75,370.24,31.19,TRD1061,JP Morgan,185.33,185147.31,1,1,2023
TRD-119972,20-01-2023,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,159.88,164.44,159.29,163.15,1389895,BUY,161.51,317,51198.67,163.64,166.82,35.86,TRD1038,Goldman Sachs,51.2,51147.47,1,1,2023
TRD-119970,20-01-2023,JPM,JPMorgan Chase,Technology,NYSE,USD,88.3,89.22,87.19,234.98,2553341,BUY,87.75,268,23517,574.16,87.91,66.72,TRD1062,Vanguard,23.52,23493.48,1,1,2023
TRD-131901,20-01-2023,PFE,Pfizer Inc.,Healthcare,LSE,USD,22.1,22.56,22.01,22.26,1861449,SELL,22.52,417,9390.84,21.88,22.33,61.46,TRD1076,Schwab,9.39,9381.45,1,1,2023
TRD-124011,20-01-2023,DIS,Walt Disney Co.,Healthcare,NYSE,CAD,101.44,105.06,100.93,104.67,1494691,BUY,104.32,306,3192192,106.01,105.45,28.17,TRD1074,Fidelity,31.92,31890,1,1,2023
TRD-120024,23-01-2023,META,Meta Platforms,Technology,NYSE,USD,536.84,537.12,523.44,527.63,6363510,BUY,525.56,351,184471.56,645.32,522.36,63.14,TRD1000,Schwab,184.47,184287.09,1,1,2023
TRD-120029,23-01-2023,DIS,Walt Disney Co.,Communication,NASDAQ,USD,79.76,80.17,77.87,78.12,2315694,BUY,78.68,355,27931.4,77.57,79.99,72.58,TRD1023,Robinhood,27.93,27903.47,1,1,2023
TRD-103177,23-01-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,228.83,229.21,224.62,225.5,7255445,SELL,224.77,110,24724.7,223.84,228.14,60.39,TRD1078,Robinhood,24.72,24699.98,1,1,2023
TRD-120021,23-01-2023,META,Meta Platforms,Financial,LSE,USD,536.84,537.12,523.44,527.63,6363510,BUY,533.87,476,254122.12,530.54,522.36,63.14,TRD1050,Vanguard,254.12,253868,1,1,2023
TRD-104680,23-01-2023,MSFT,Microsoft Corporation,Technology,LSE,USD,312.46,313.26,309.96,310.22,4101853,BUY,312.26,280,87432.8,309.2,312.41,65.85,TRD1074,Morgan Stanley,87.43,87345.37,1,1,2023
TRD-120027,23-01-2023,BAC,Bank of America,Consumer Cyclical,NASDAQ,USD,65.49,66.99,64.79,66.35,11774067,SELL,65.8,78,5132.4,65.37,65.44,26.39,TRD1039,Goldman Sachs,5.13,5127.27,1,1,2023
TRD-120019,23-01-2023,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,173.18,173.98,171.35,172.11,7975166,BUY,39.58,64,2533.12,174.93,172.96,62.95,TRD1055,Fidelity,46.97,46927.59,1,1,2023
TRD-125576,23-01-2023,TSLA,Tesla Inc.,Consumer Defensive,NYSE,GBP,365.2,369.85,365.17,367.16,421779,BUY,366.95,94,34493.3,370.87,172.96,62.85,TRD1050,Morgan Stanley,34.49,34458.81,1,1,2023
TRD-120016,23-01-2023,XOM,Exxon Mobil,Energy,NYSE,USD,105.62,105.64,104.73,105.11,2133744,SELL,104.97,158,16585.26,105.27,108.33,49.94,TRD1042,Vanguard,16.59,16568.67,1,1,2023
TRD-117802,23-01-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,GBP,138.69,139.41,137.49,137.58,1808686,SELL,138.96,158,69341.04,138.64,134.09,67.42,TRD1004,Goldman Sachs,69.34,69271.7,1,1,2023
TRD-106002,23-01-2023,DIS,Walt Disney Co.,Communication,NASDAQ,GBP,87.81,88.5,83.95,84.21,2840278,SELL,84.69,198,16768.62,84.97,83.35,50.74,TRD1063,Schwab,16.77,16751.85,1,1,2023
TRD-120033,23-01-2023,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,24.13,24.49,24,24.38,12525467,SELL,24.04,86,2067.44,24.7,23.86,65.59,TRD1024,Vanguard,2.07,2065.37,1,1,2023
TRD-120005,23-01-2023,AMZN,Amazon.com Inc.,Communication,NYSE,USD,138.57,141.51,137.95,140.75,3503928,BUY,140.79,159,22385.61,139.86,134.77,47.42,TRD1025,Goldman Sachs,22.39,22363.22,1,1,2023
TRD-120041,24-01-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,CAD,398.59,399.17,390.76,396.79,685245,SELL,396.97,338,134175.86,399.61,397.84,61.76,TRD1046,Vanguard,134.18,134041.68,1,1,2023
TRD-102210,24-01-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,153.64,155.28,149.99,150.02,237477,SELL,150.53,372,55997.16,148.61,151.28,26.31,TRD1036,Vanguard,56,55941.16,1,1,2023
TRD-120063,24-01-2023,BAC,Bank of America,Financial,LSE,CAD,66.6,67.26,64.41,65.43,1438662,BUY,64.79,471,30516.09,66.44,66.54,45.57,TRD1073,Vanguard,30.52,30485.57,1,1,2023
TRD-120038,24-01-2023,MSFT,Microsoft Corporation,Technology,NASDAQ,GBP,733.78,737.2,727.27,729.93,1378053,SELL,728.3,184,134007.2,732.43,730.97,60.37,TRD1027,Robinhood,134.01,133873.19,1,1,2023
TRD-120052,24-01-2023,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,171.71,172.49,169.77,170.57,2833231,BUY,171.98,267,45918.66,170,168.64,34.43,TRD1022,JP Morgan,45.92,45872.74,1,1,2023
TRD-120050,24-01-2023,XOM,Exxon Mobil,Energy,NASDAQ,USD,104.9,105.2,104.39,105.18,32497567,BUY,104.59,411,42986.49,103.13,103.98,60.24,TRD1028,Vanguard,42.99,42943.5,1,1,2023
TRD-107223,24-01-2023,XOM,Exxon Mobil,Energy,NASDAQ,GBP,176.87,177.36,173.93,175.64,2140962,SELL,175.67,254,44620.18,176.11,173.64,70.98,TRD1066,Schwab,44.62,44575.56,1,1,2023
TRD-120046,24-01-2023,JPM,JPMorgan Chase,Financial,NASDAQ,USD,86.53,87.53,86.04,87.43,1349413,BUY,772.14,231,19997.67,87,87.04,36.64,TRD1040,Robinhood,20,19977.67,1,1,2023
TRD-120071,25-01-2023,MSFT,Microsoft Corporation,Technology,NYSE,GBP,733.5,749.93,726.64,749.27,800217,BUY,730.07,89,64976.23,749.29,741.56,31.99,TRD1006,JP Morgan,64.98,64911.25,1,1,2023
TRD-120087,25-01-2023,WMT,Walmart Inc.,Consumer Defensive,LSE,CAD,171.8,174.26,165.44,167.42,5846846,BUY,170.35,369,39861.9,168.15,170.89,30.67,TRD1078,Schwab,39.86,39822.04,1,1,2023
TRD-120070,25-01-2023,GOOGL,Alphabet Inc.,Energy,NYSE,GBP,125,125.43,122.57,124.5,3383636,SELL,175.91,84,10400.88,123.74,125.5,52.13,TRD1070,JP Morgan,10.4,10390.48,1,1,2023
TRD-102974,25-01-2023,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,GBP,180.1,186.39,179.21,182.68,2406620,SELL,185.16,458,84803.28,185.09,125.5,52.13,TRD1030,Robinhood,84.8,84718.48,1,1,2023
TRD-120120,26-01-2023,XOM,Exxon Mobil,Energy,NASDAQ,CAD,105.37,106.35,101.74,102.6,1345313,BUY,102.82,374,38454.68,102.07,499.6,33.47,TRD1004,Goldman Sachs,38.45,38416.23,1,1,2023
TRD-120126,26-01-2023,META,Meta Platforms,Technology,NYSE,USD,514.82,528.24,512.93,525.5,4568715,BUY,519.87,44,22874.28,516.57,530.9,26.31,TRD1020,Fidelity,22.87,22851.41,1,1,2023
TRD-120134,26-01-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,24.24,24.48,23.84,24.38,12903402,BUY,66.5,251,6029.02,24.38,24.18,33.51,TRD1028,Vanguard,6.03,6022.99,1,1,2023
TRD-120122,26-01-2023,WMT,Walmart Inc.,Consumer Cyclical,NASDAQ,GBP,167.02,167.25,165.31,165.55,39082,SELL,166.82,163,27191.66,165.37,162.98,46.66,TRD1077,Schwab,27.19,27164.47,1,1,2023
TRD-117250,26-01-2023,PFE,Pfizer Inc.,Healthcare,TSX,GBP,26.65,27.07,26.25,26.29,2754917,BUY,26.3,452,11887.6,25.86,26.8,64.13,TRD1034,Fidelity,11.89,11875.71,1,1,2023
TRD-120136,26-01-2023,PFE,Pfizer Inc.,Healthcare,TSX,USD,24.24,24.48,23.84,24.38,12903402,BUY,24.15,462,11157.3,24.38,190.94,33.51,TRD1041,Vanguard,11.16,11146.14,1,1,2023
TRD-122853,26-01-2023,DIS,Walt Disney Co.,Communication,NASDAQ,USD,110.5,110.8,108.13,108.58,2800109,BUY,109.93,269,29571.17,107.79,109.12,54.65,TRD1028,Vanguard,29.57,29541.6,1,1,2023
TRD-120146,27-01-2023,JPM,JPMorgan Chase,Financial,LSE,USD,86.94,89.04,86.58,88.81,1602416,BUY,88.2,394,34750.8,88.65,64.34,73.35,TRD1019,JP Morgan,34.75,34716.05,1,1,2023
TRD-120158,27-01-2023,NFLX,Netflix Inc.,Healthcare,NASDAQ,USD,278.55,279.83,278.55,459.52,6667692,SELL,278.59,277,77169.43,283.77,285.36,28.32,TRD1000,Fidelity,77.17,77092.26,1,1,2023
TRD-120147,27-01-2023,JPM,JPMorgan Chase,Financial,NYSE,USD,86.94,89.04,86.58,88.81,2115645,SELL,88.49,421,37254.29,88.65,88.66,71.27,TRD1048,Vanguard,37.25,37217.04,1,1,2023
TRD-119771,27-01-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,142.52,142.89,140.42,142.08,9449729,SELL,141.66,182,25782.12,139.36,136.95,42.33,TRD1049,Robinhood,25.78,25756.34,1,1,2023
TRD-120148,27-01-2023,JPM,JPMorgan Chase,Financial,NASDAQ,USD,86.94,89.04,86.58,971.4,1602416,BUY,975.94,266,23067.52,88.65,88.66,71.27,TRD1042,Schwab,23.07,23044.45,1,1,2023
TRD-125086,27-01-2023,META,Meta Platforms,Technology,TSX,GBP,629.86,650.75,617.58,646.82,1912379,SELL,646.97,452,292430.44,640.51,658.87,51.21,TRD1002,Schwab,292.43,292138.01,1,1,2023
TRD-120182,30-01-2023,MSFT,Microsoft Corporation,Technology,NASDAQ,USD,725.57,760.78,718.49,751.19,27494055,BUY,726.52,349,253555.48,743.91,750.49,41.49,TRD1039,Robinhood,253.56,253301.92,1,1,2023
TRD-120196,30-01-2023,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,159.07,159.82,157.08,158.66,13378673,SELL,322.7,147,23105.46,314.22,155.81,44.61,TRD1052,JP Morgan,23.11,23082.35,1,1,2023
TRD-120204,30-01-2023,NVDA,NVIDIA Corporation,Technology,NYSE,USD,596.39,611.07,593.65,605.19,5067832,SELL,607.65,222,134898.3,433.39,585.35,31.34,TRD1046,Robinhood,134.9,134763.4,1,1,2023
TRD-120178,30-01-2023,GOOGL,Alphabet Inc.,Technology,TSX,USD,124.54,125.77,120.29,152.88,5696242,SELL,122.39,248,30352.72,120.53,119.43,41.88,TRD1031,Vanguard,30.35,30322.37,1,1,2023
TRD-120188,30-01-2023,TSLA,Tesla Inc.,Automotive,TSX,CAD,366.76,373.83,363.19,373.02,1400503,BUY,370.79,416,154248.64,370.44,379.39,61,TRD1045,Morgan Stanley,154.25,154094.39,1,1,2023
TRD-120205,30-01-2023,NVDA,NVIDIA Corporation,Technology,NYSE,USD,596.39,611.07,593.65,605.19,5067832,SELL,457.97,27,16411.95,609.82,585.35,31.34,TRD1034,Vanguard,16.41,16395.54,1,1,2023
TRD-120203,30-01-2023,NVDA,NVIDIA Corporation,Technology,LSE,GBP,596.39,611.07,593.65,605.19,5067832,SELL,610.89,189,115458.21,609.82,585.35,31.34,TRD1074,JP Morgan,115.46,115342.75,1,1,2023
TRD-120198,30-01-2023,NFLX,Netflix Inc.,Communication,NYSE,GBP,278.82,280.31,274.41,276.83,352064,BUY,278.02,267,74231.34,276.92,285.18,44,TRD1075,Robinhood,74.23,74157.11,1,1,2023
TRD-120186,30-01-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,155.27,158.9,155.25,611.83,7778568,BUY,157.43,213,76038.69,157.55,159.42,55.89,TRD1042,JP Morgan,76.04,75962.65,1,1,2023
TRD-120174,30-01-2023,AAPL,Apple Inc.,Technology,TSX,USD,138.93,140.09,136.27,136.45,337958,SELL,137.45,307,42197.15,136.37,137.77,53.94,TRD1033,Goldman Sachs,42.2,42154.95,1,1,2023
TRD-124870,30-01-2023,AAPL,Apple Inc.,Technology,LSE,USD,117.91,121.16,115.86,120.63,451470,SELL,116.75,423,49385.25,120.17,120.34,48.95,TRD1063,Goldman Sachs,49.39,49335.86,1,1,2023
TRD-120244,31-01-2023,NVDA,NVIDIA Corporation,Technology,NASDAQ,GBP,603.75,606.45,602.89,605.67,1368797,BUY,605.71,209,126593.39,200.22,592.57,34.04,TRD1004,Schwab,126.59,126466.8,1,1,2023
TRD-120227,31-01-2023,JPM,JPMorgan Chase,Healthcare,TSX,USD,89.63,93.73,88.96,92.41,6114164,BUY,91.75,103,9450.25,204.68,93.53,73.92,TRD1036,Fidelity,9.45,9440.8,1,1,2023
TRD-110855,31-01-2023,NFLX,Netflix Inc.,Communication,LSE,USD,199.57,200.99,196.01,198.42,16565361,BUY,199.93,343,68575.99,199.15,199.97,73.92,TRD1069,Vanguard,68.58,68507.41,1,1,2023
TRD-120216,31-01-2023,APPLE,Apple Inc.,Technology,NASDAQ,USD,136.69,142.08,136.02,141.31,7240150,BUY,137.94,223,30760.62,140.07,146.57,47.76,TRD1016,Fidelity,30.76,30729.86,1,1,2023
TRD-120240,31-01-2023,META,Meta Platforms,Technology,LSE,CAD,537.33,540.06,532.12,535.13,5668669,SELL,533.07,285,151924.95,535.46,238.43,37.75,TRD1011,Fidelity,151.92,151773.03,1,1,2023
TRD-120253,31-01-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,24.21,24.43,23.54,23.75,5291725,BUY,24.42,430,10500.6,23.92,23.26,44.31,TRD1016,Schwab,10.5,10490.1,1,1,2023
TRD-120252,31-01-2023,PFE,Pfizer Inc.,Healthcare,LSE,USD,24.21,24.43,23.54,23.75,5291725,SELL,23.74,162,3845.88,23.92,23.26,44.31,TRD1050,Morgan Stanley,3.85,3842.03,1,1,2023
TRD-120228,31-01-2023,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,168.49,169.14,162.96,447.73,3177945,BUY,165.01,124,20461.24,164.52,430.1,32.24,TRD1049,Morgan Stanley,20.46,20440.78,1,1,2023
TRD-111558,31-01-2023,JPM,JPMorgan Chase,Financial,LSE,USD,91.47,92.44,90.62,90.65,1039822,BUY,90.66,53,4804.98,90.63,430.1,38.06,TRD1052,JP Morgan,4.8,4800.18,1,1,2023
TRD-120286,01-02-2023,META,Meta Platforms,Technology,LSE,GBP,532.79,535.99,516.21,525.31,2613278,SELL,529.45,436,230840.2,532.34,98.24,45.81,TRD1035,Morgan Stanley,230.84,230609.36,2,1,2023
TRD-120297,01-02-2023,DIS,Walt Disney Co.,Communication,TSX,GBP,73.77,74.1,72.28,73.29,3034098,SELL,72.33,46,16491.24,73.17,71.02,46.05,TRD1008,Vanguard,16.49,16474.75,2,1,2023
TRD-112341,01-02-2023,WMT,Walmart Inc.,Consumer Defensive,NYSE,GBP,150.33,151.52,146.97,148.17,3003356,SELL,151.3,361,54619.3,149.93,151.79,39.31,TRD1054,Schwab,54.62,54564.68,2,1,2023
TRD-120261,01-02-2023,MICROSOFT,Microsoft Corporation,Technology,LSE,USD,750.95,751.2,724.93,731.63,739105,SELL,738.21,390,287901.9,730.15,723.57,67.73,TRD1018,Goldman Sachs,287.9,287614,2,1,2023
TRD-120264,01-02-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,155.05,158.78,152.09,110.3,5954087,SELL,155.59,216,33607.44,157.25,110.86,57.9,TRD1009,Schwab,33.61,33573.83,2,1,2023
TRD-120268,01-02-2023,TSLA,Tesla Inc.,Automotive,LSE,CAD,383.61,394.76,383.01,47.68,5846689,BUY,384.86,200,111994.26,390.5,393.5,39.44,TRD1073,Vanguard,111.99,111882.27,2,1,2023
TRD-120278,01-02-2023,XOM,Exxon Mobil,Energy,NYSE,GBP,105.73,108.44,105.54,107.59,5491870,BUY,106.98,30,3209.4,106.13,108.23,64.3,TRD1048,JP Morgan,3.21,3206.19,2,1,2023
TRD-120258,01-02-2023,AAPL,Apple Inc.,Technology,LSE,USD,140.59,141.46,136.18,137.98,3778601,BUY,136.42,139,18962.38,1267.47,135.81,60.49,TRD1015,Fidelity,18.96,18943.42,2,1,2023
TRD-120276,01-02-2023,XOM,Exxon Mobil,Financial,NASDAQ,USD,105.73,108.44,105.54,55.27,5491870,BUY,107.41,419,45004.79,106.13,108.23,48.88,TRD1064,JP Morgan,45,44959.79,2,1,2023
TRD-119108,01-02-2023,BAC,Bank of America,Financial,TSX,GBP,69.51,69.84,67.55,68.8,5770555,BUY,107.41,136,9358.16,68.64,108.23,67.85,TRD1000,Morgan Stanley,9.36,9348.8,2,1,2023
TRD-120271,01-02-2023,JPM,JPMorgan Chase,Technology,LSE,USD,92.53,94.11,92.27,93.27,18692124,BUY,92.62,165,15282.3,91.8,92.2,51.02,TRD1074,Fidelity,15.28,15267.02,2,1,2023
TRD-116808,01-02-2023,NVDA,NVIDIA Corporation,Technology,TSX,GBP,592.16,596.33,587.12,595.61,10124755,SELL,587.96,370,217545.2,91.8,589.65,54.6,TRD1023,Fidelity,217.55,217327.65,2,1,2023
TRD-120301,01-02-2023,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,23.7,24.38,23.67,24.2,2257556,BUY,24.14,245,11901.02,576.84,23.35,30.78,TRD1024,Morgan Stanley,11.9,11889.12,2,1,2023
TRD-116781,01-02-2023,GOOGL,Alphabet Inc.,Healthcare,LSE,USD,112.82,115.95,112.42,114.42,1331155,SELL,112.86,25,2821.5,114.73,115.17,48.39,TRD1049,Morgan Stanley,2.82,2818.68,2,1,2023
TRD-109152,01-02-2023,META,Meta Platforms,Technology,NASDAQ,CAD,319.68,319.97,306.83,307.24,11856607,BUY,309.37,328,101473.36,306.17,115.17,42.91,TRD1022,Robinhood,101.47,101371.89,2,1,2023
TRD-120294,01-02-2023,DIS,Walt Disney Co.,Communication,NASDAQ,USD,73.77,74.1,72.28,73.29,3034098,BUY,73.43,269,19752.67,587.85,71.02,46.05,TRD1003,Vanguard,19.75,19732.92,2,1,2023
TRD-120273,01-02-2023,JNJ,Johnson & Johnson,Technology,NYSE,USD,161.76,163.73,157.55,157.69,3893600,BUY,157.92,7,1105.44,156.83,109.5,64.88,TRD1031,Morgan Stanley,1.11,1104.33,2,1,2023
TRD-108237,01-02-2023,BAC,Bank of America,Financial,LSE,CAD,64.27,64.88,62.61,62.75,3893600,BUY,64.78,489,31677.42,62.07,64.03,33.19,TRD1059,Robinhood,31.68,31645.74,2,1,2023
TRD-120305,02-02-2023,GOOGL,Alphabet Inc.,Technology,NASDAQ,GBP,114.6,115.49,110.6,111.92,6678222,BUY,114.1,274,31263.4,102.38,113.98,44.62,TRD1032,Fidelity,31.26,31232.14,2,1,2023
TRD-120314,02-02-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,156.47,156.76,149.06,279.78,484607,BUY,151.4,271,41029.4,147,144.65,33.26,TRD1069,Vanguard,41.03,40988.37,2,1,2023
TRD-120310,02-02-2023,MSFT,Microsoft Corporation,Technology,TSX,USD,734.83,742.26,716.06,719.57,7986515,BUY,723.3,163,117897.9,728.41,723.88,39.29,TRD1076,Vanguard,117.9,117780,2,1,2023
TRD-120330,02-02-2023,NVDA,NVIDIA Corporation,Technology,TSX,CAD,614.84,618.58,596.81,601.96,13213544,BUY,607.03,144,87412.32,601.78,606.61,45.82,TRD1016,Goldman Sachs,87.41,87324.91,2,1,2023
TRD-120334,02-02-2023,DIS,Walt Disney Co.,Communication,LSE,USD,73.08,73.3,71.67,196.43,4671265,BUY,72.35,357,25828.95,195.49,71.76,44.87,TRD1025,Fidelity,25.83,25803.12,2,1,2023
TRD-134786,02-02-2023,XOM,Exxon Mobil,Energy,NYSE,USD,159.46,165.78,158.81,164.16,26403558,SELL,72.35,220,35002,167.27,71.76,37.68,TRD1016,JP Morgan,35,34967,2,1,2023
TRD-120336,02-02-2023,PFE,Pfizer Inc.,Healthcare,TSX,USD,24.43,24.48,23.89,23.99,288073,BUY,24.42,348,11477.4,23.96,23.57,49.03,TRD1070,Robinhood,11.48,11465.92,2,1,2023
TRD-120315,02-02-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,156.47,156.76,149.06,149.34,484607,SELL,150.85,426,64262.1,147,144.65,25.67,TRD1017,Vanguard,64.26,64197.84,2,1,2023
TRD-111578,02-02-2023,NVDA,NVIDIA Corporation,Technology,LSE,USD,479.65,502.09,471.38,500.01,660004,SELL,498.8,426,212488.8,485.6,501.19,67.86,TRD1008,JP Morgan,212.49,212276.31,2,1,2023
TRD-120325,02-02-2023,WMT,Walmart Inc.,Consumer Defensive,NYSE,USD,161.12,167.79,159.75,164.67,6995364,SELL,164.37,473,77747.01,167.2,167.48,43.06,TRD1036,Morgan Stanley,77.75,77669.26,2,1,2023
TRD-120348,03-02-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,148.96,149.05,146.79,61.84,185467,BUY,148.17,207,30671.19,147.77,146.23,74.19,TRD1035,JP Morgan,30.67,30640.52,2,1,2023
TRD-126598,03-02-2023,MSFT,Microsoft Corporation,Technology,LSE,USD,1040.47,1083.2,1023.25,1069.4,102280445,SELL,148.17,257,275082.52,1063.54,1078.72,36.85,TRD1019,Goldman Sachs,275.08,274807.44,2,1,2023
TRD-137309,03-02-2023,JPM,JPMorgan Chase,Financial,TSX,USD,58.45,59.26,58.08,1069.4,2462229,SELL,58.74,257,27784.02,58.85,58.8,36.85,TRD1049,Morgan Stanley,27.78,27756.24,2,1,2023
TRD-107545,03-02-2023,PFE,Pfizer Inc.,Healthcare,NYSE,GBP,52.56,53.67,52.34,53.29,2462229,SELL,52.53,58,3046.74,53.88,52.32,71.55,TRD1044,Schwab,3.05,3043.69,2,1,2023
TRD-112923,03-02-2023,NVDA,NVIDIA Corporation,Technology,LSE,USD,467.39,473.33,460.78,53.29,63829192,SELL,462.04,310,143232.4,464.58,469.28,51.3,TRD1008,Goldman Sachs,143.23,143089.17,2,1,2023
TRD-120346,03-02-2023,MSFT,Microsoft Corporation,Technology,NASDAQ,GBP,714.09,717.9,709.25,712.04,13088132,SELL,709.83,416,295289.28,719.16,726.29,34.39,TRD1058,Schwab,295.29,294993.99,2,1,2023
TRD-120361,03-02-2023,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,164.6,170.97,162.38,170.24,4659278,SELL,169.63,295,50040.85,167.19,172.48,32.51,TRD1026,Vanguard,50.04,49990.81,2,1,2023
TRD-120371,03-02-2023,BAC,Bank of America,Financial,NYSE,CAD,66.15,66.44,65.05,65.16,2171698,BUY,65.25,305,19901.25,64.87,64.47,32.48,TRD1002,Fidelity,19.9,19881.35,2,1,2023
TRD-120342,03-02-2023,GOOGL,Alphabet Inc.,Technology,NASDAQ,USD,111.39,115.49,110.03,113.94,11240598,SELL,113.3,362,41014.6,113.94,112.86,45.37,TRD1002,Schwab,41.01,40973.59,2,1,2023
TRD-120374,03-02-2023,DIS,Walt Disney Co.,Communication,NASDAQ,USD,72.44,72.53,71.44,71.56,485737,SELL,72.14,76,5482.64,70.82,71.08,46.32,TRD1077,Robinhood,5.48,5477.16,2,1,2023
